Country,Year,TPopulation1July,PopGrowthRate,TFR,IMR,LEx,GDP_Growth,FDI_Value,Financial_Value,Malaria,Lower respiratory infections,Diarrhoeal diseases,HIV/AIDS,Maternal conditions,COVID-19,Diabetes mellitus,Hypertensive heart disease,Ischaemic heart disease,Meningitis,source,region,indicator,value
MUS,1980,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,35.864203233
MUS,1980,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,28.342108313
MUS,1981,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,34.038695404
MUS,1981,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,30.476210282
MUS,1981,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,26.740134968
MUS,1982,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,31.711568494
MUS,1982,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,28.341707161
MUS,1982,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,24.798729171
MUS,1983,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,22.603624639
MUS,1983,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,25.923559296
MUS,1983,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,29.067246335
MUS,1984,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,24.193482411
MUS,1984,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,21.00527663
MUS,1984,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,27.215027508
MUS,1985,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,20.604382529
MUS,1985,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,23.817394841
MUS,1985,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,26.871420837
MUS,1986,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,24.214213227
MUS,1986,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,20.865109177
MUS,1986,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,27.398700566
MUS,1987,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,24.1369916
MUS,1987,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,27.384481086
MUS,1987,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,20.738389948
MUS,1988,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,22.969650107
MUS,1988,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,26.085051011
MUS,1988,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,19.700083252
MUS,1989,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,24.268483981
MUS,1989,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,18.298258303
MUS,1989,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,21.352933538
MUS,1990,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,22.644505391
MUS,1990,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,19.919099124
MUS,1990,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,17.0636117
MUS,1991,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,21.48885939
MUS,1991,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,18.906822213
MUS,1991,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,16.19509644
MUS,1992,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,18.416031249
MUS,1992,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,20.923255993
MUS,1992,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.777224547
MUS,1993,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.794247295
MUS,1993,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,18.441475304
MUS,1993,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,20.961010593
MUS,1994,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,21.417458987
MUS,1994,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,16.10045296
MUS,1994,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,18.827977499
MUS,1995,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,19.377615778
MUS,1995,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,22.035468216
MUS,1995,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,16.579098903
MUS,1996,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,22.496205785
MUS,1996,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,16.938104107
MUS,1996,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,19.785875397
MUS,1997,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,19.703645827
MUS,1997,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,16.893988431
MUS,1997,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,22.381729103
MUS,1998,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,21.500362359
MUS,1998,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,18.973448578
MUS,1998,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,16.311861093
MUS,1999,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.358563472
MUS,1999,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,17.842119312
MUS,1999,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,20.202676562
MUS,2000,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,18.757314338
MUS,2000,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.298956506
MUS,2000,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,16.584930109
MUS,2001,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.386784854
MUS,2001,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,17.394058019
MUS,2001,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.440242068
MUS,2002,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,16.382575076
MUS,2002,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,12.70276668
MUS,2002,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.590114452
MUS,2003,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.078793801
MUS,2003,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.761995917
MUS,2003,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,12.309261753
MUS,2004,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,12.099018717
MUS,2004,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.41695047
MUS,2004,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.796417873
MUS,2005,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.643635925
MUS,2005,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.214724658
MUS,2005,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.98265485
MUS,2006,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.915829822
MUS,2006,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.062666485
MUS,2006,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.522487678
MUS,2007,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.819263954
MUS,2007,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.372828971
MUS,2007,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.855362925
MUS,2008,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.651110466
MUS,2008,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.624978066
MUS,2008,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.175394038
MUS,2009,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.456337252
MUS,2009,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.542308066
MUS,2009,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.031858894
MUS,2010,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.035965629
MUS,2010,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.559644562
MUS,2010,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.440119586
MUS,2011,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.652659622
MUS,2011,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.121120033
MUS,2011,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.52247074
MUS,2012,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.711323526
MUS,2012,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.563219208
MUS,2012,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.168960799
MUS,2013,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.463617731
MUS,2013,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.102214665
MUS,2013,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.676041456
MUS,2014,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.600432975
MUS,2014,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.333831202
MUS,2014,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.004160512
MUS,2015,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,12.95382599
MUS,2015,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.271118052
MUS,2015,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.563391466
MUS,2016,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.343084002
MUS,2016,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.603732998
MUS,2016,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.008801153
MUS,2017,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.78513172
MUS,2017,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.235969612
MUS,2017,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.601492914
MUS,2018,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.022061588
MUS,2018,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,12.085219886
MUS,2018,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.590264972
MUS,2019,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.926111421
MUS,2019,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,12.3511716
MUS,2019,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.416664519
MUS,2020,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,14.069950561
MUS,2020,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,12.452655676
MUS,2020,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.610749843
MUS,2021,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.999063104
MUS,2021,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,12.379699669
MUS,2021,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.541996623
MUS,2022,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,12.180506634
MUS,2022,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.791750917
MUS,2022,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.330549789
MUS,2023,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,13.521817097
MUS,2023,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,11.943652834
MUS,2023,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,15.021641263
MWI,1961,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,172.396348085
MWI,1961,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,152.506227183
MWI,1961,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,162.709586401
MWI,1962,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,172.877775438
MWI,1962,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,163.270401624
MWI,1962,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,152.580925438
MWI,1963,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,173.343569839
MWI,1963,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,163.652849219
MWI,1963,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,153.220247741
MWI,1964,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,173.746553525
MWI,1964,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,164.092609724
MWI,1964,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,153.683477456
MWI,1965,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,164.563784489
MWI,1965,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,174.325080511
MWI,1965,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,154.238782579
MWI,1966,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,174.957686836
MWI,1966,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,165.104808699
MWI,1966,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,154.741479258
MWI,1967,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,165.455780048
MWI,1967,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,154.951689845
MWI,1967,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,175.184805563
MWI,1968,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,165.808931802
MWI,1968,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,175.587034997
MWI,1968,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,155.354288886
MWI,1969,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,165.583425842
MWI,1969,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,155.246782918
MWI,1969,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,175.316073749
MWI,1970,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,154.679409058
MWI,1970,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,164.833310907
MWI,1970,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,174.509987826
MWI,1971,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,172.991346703
MWI,1971,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,153.494902112
MWI,1971,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,163.529094177
MWI,1972,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,151.708408985
MWI,1972,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,170.379496233
MWI,1972,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,161.280923514
MWI,1973,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,167.209925988
MWI,1973,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,158.43448299
MWI,1973,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,149.22868828
MWI,1974,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,146.294968325
MWI,1974,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,163.560125226
MWI,1974,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,155.182553035
MWI,1975,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,159.91887097
MWI,1975,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,151.632773233
MWI,1975,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,143.013240098
MWI,1976,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,156.20149796
MWI,1976,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,139.522112216
MWI,1976,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,148.023735696
MWI,1977,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,144.179073513
MWI,1977,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,152.087758629
MWI,1977,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,135.662381295
MWI,1978,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,147.541582827
MWI,1978,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,131.605417983
MWI,1978,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,139.787491233
MWI,1979,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,127.335140292
MWI,1979,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,135.358044195
MWI,1979,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,142.876062133
MWI,1980,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,131.657531967
MWI,1980,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,139.036677843
MWI,1980,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,123.766871282
MWI,1981,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,121.170330799
MWI,1981,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,136.196359282
MWI,1981,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,128.904887886
MWI,1982,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,134.885881951
MWI,1982,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,120.260086559
MWI,1982,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,127.834170528
MWI,1983,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,121.401182141
MWI,1983,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,128.75677902
MWI,1983,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,135.772157507
MWI,1984,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,138.183368729
MWI,1984,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,123.952583436
MWI,1984,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,131.250047118
MWI,1985,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,126.699822318
MWI,1985,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,134.194428023
MWI,1985,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,141.235233784
MWI,1986,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,143.936181193
MWI,1986,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,128.93907877
MWI,1986,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,136.683842615
MWI,1987,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,130.058246071
MWI,1987,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,145.521315734
MWI,1987,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,138.018994483
MWI,1988,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,137.810108111
MWI,1988,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,129.960638044
MWI,1988,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,145.23826802
MWI,1989,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,128.273179339
MWI,1989,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,136.008895406
MWI,1989,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,143.252955084
MWI,1990,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,133.110446309
MWI,1990,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,125.662350473
MWI,1990,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,140.176160875
MWI,1991,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,129.483231373
MWI,1991,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,136.321094588
MWI,1991,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,122.308384443
MWI,1992,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,132.067740381
MWI,1992,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,118.46119777
MWI,1992,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,125.472138684
MWI,1993,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,114.785041776
MWI,1993,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,121.640481693
MWI,1993,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,128.119359084
MWI,1994,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,124.634828917
MWI,1994,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,118.177200799
MWI,1994,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,111.319532245
MWI,1995,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,121.586788684
MWI,1995,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,115.068930055
MWI,1995,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,108.280082801
MWI,1996,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,106.331610466
MWI,1996,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,119.67758165
MWI,1996,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,113.168610442
MWI,1997,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,111.425117269
MWI,1997,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,104.469908782
MWI,1997,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,117.965273293
MWI,1998,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,102.013754167
MWI,1998,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,109.136342765
MWI,1998,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,115.879803302
MWI,1999,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,98.393137871
MWI,1999,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,112.238151661
MWI,1999,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,105.452970443
MWI,2000,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,100.205617073
MWI,2000,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,93.161789817
MWI,2000,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,106.895598822
MWI,2001,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,93.111247283
MWI,2001,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,86.173133548
MWI,2001,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,99.729212228
MWI,2002,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,91.517446478
MWI,2002,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,85.068958145
MWI,2002,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,78.32638738
MWI,2003,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,83.361961499
MWI,2003,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,77.172545323
MWI,2003,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,70.643982012
MWI,2004,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,70.245491163
MWI,2004,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,76.210682872
MWI,2004,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,63.942625935
MWI,2005,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,58.97820582
MWI,2005,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,65.099603823
MWI,2005,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,70.964058288
MWI,2006,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,55.824388083
MWI,2006,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,61.861795812
MWI,2006,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,67.615731558
MWI,2007,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,53.859935582
MWI,2007,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,65.606020845
MWI,2007,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,59.864774827
MWI,2008,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,57.275386462
MWI,2008,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,51.317252501
MWI,2008,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,62.971392206
MWI,2009,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,61.122294401
MWI,2009,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,55.502469234
MWI,2009,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,49.611848851
MWI,2010,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,47.745141486
MWI,2010,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,53.564533401
MWI,2010,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,59.134348533
MWI,2011,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,55.1884459
MWI,2011,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,49.88885865
MWI,2011,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,44.268936521
MWI,2012,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,41.220877303
MWI,2012,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,51.711673975
MWI,2012,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,46.565893297
MWI,2013,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,48.397174903
MWI,2013,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,38.453536612
MWI,2013,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,43.571687916
MWI,2014,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,46.025149965
MWI,2014,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,36.474792818
MWI,2014,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,41.350841204
MWI,2015,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,34.620147104
MWI,2015,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,39.316531989
MWI,2015,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,43.782584284
MWI,2016,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,41.886820166
MWI,2016,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,37.640995033
MWI,2016,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,33.15664653
MWI,2017,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,40.265515196
MWI,2017,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,36.131101172
MWI,2017,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,31.805569463
MWI,2018,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,34.495846311
MWI,2018,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,30.279213941
MWI,2018,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,38.374500489
MWI,2019,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,33.604956297
MWI,2019,,,,,,,,,,,,,,,,,,,WHO,,MDG_0000000001,29.524394475
